2022-11-02 09:59:27.088 [Thread-1] INFO   - 1 932 ms
2022-11-02 09:59:27.088 [Thread-1] INFO   - 1 932 ms
2022-11-02 09:59:27.088 [Thread-1] INFO   - 1 932 ms
2022-11-02 09:59:27.088 [Thread-1] INFO   - 1 932 ms
2022-11-02 09:59:27.089 [Thread-2] INFO   - 2 932 ms
2022-11-02 09:59:27.089 [Thread-2] INFO   - 2 933 ms
2022-11-02 09:59:27.089 [Thread-2] INFO   - 2 933 ms
2022-11-02 09:59:27.089 [Thread-2] INFO   - 2 933 ms
2022-11-02 09:59:27.089 [Thread-2] INFO   - 2 933 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 933 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
2022-11-02 09:59:27.090 [Thread-1] INFO   - 1 934 ms
